日期,开盘,收盘,高,低,成交量,涨跌幅,流通股本,总股本,交易收入,增发股数
2010-07-18,1.1,1.1,1.1,1.1,88,0.00%,9999912,10000000,0.1,0
2010-07-19,1.1,1.1,1.1,1.1,627,0.00%,9999285,10000000,0.69,0
2010-07-20,1.1,1.1,1.1,1.1,286,0.00%,9998999,10000000,0.31,0
2010-07-21,1.1,1.1,1.1,1.1,638,0.00%,9998361,10000000,0.7,0
2010-07-22,1.1,1.1,1.1,1.1,2376,0.00%,9995985,10000000,2.61,0
2010-07-23,1.1,1.1,1.1,1.1,2640,0.00%,9993345,10000000,2.9,0
2010-07-24,1.1,1.1,1.1,1.1,550,0.00%,9992795,10000000,0.6,0
2010-07-25,1.1,1.1,1.1,1.1,1705,0.00%,9991090,10000000,1.88,0
2010-07-26,1.1,1.1,1.1,1.1,968,0.00%,9990122,10000000,1.06,0
2010-07-27,1.1,1.1,1.1,1.1,3707,0.00%,9986415,10000000,4.08,0
2010-07-28,1.1,1.1,1.1,1.1,4829,0.00%,9981586,10000000,5.31,0
2010-07-29,1.1,1.1,1.1,1.1,8866,0.00%,9972720,10000000,9.75,0
2010-07-30,1.1,1.1,1.1,1.1,3322,0.00%,9969398,10000000,3.65,0
2010-07-31,1.1,1.1,1.1,1.1,4422,0.00%,9964976,10000000,4.86,0
2010-08-01,1.1,1.1,1.1,1.1,2860,0.00%,9962116,10000000,3.15,0
2010-08-02,1.1,1.1,1.1,1.1,3960,0.00%,9958156,10000000,4.36,0
2010-08-03,1.1,1.1,1.1,1.1,10802,0.00%,9947354,10000000,11.88,0
2010-08-04,1.1,1.1,1.1,1.1,3839,0.00%,9943515,10000000,4.22,0
2010-08-05,1.1,1.1,1.1,1.1,5533,0.00%,9937982,10000000,6.09,0
2010-08-06,1.1,1.1,1.1,1.1,1540,0.00%,9936442,10000000,1.69,0
2010-08-07,1.1,1.1,1.1,1.1,2882,0.00%,9933560,10000000,3.17,0
2010-08-08,1.1,1.1,1.1,1.1,2420,0.00%,9931140,10000000,2.66,0
2010-08-09,1.1,1.1,1.1,1.1,14993,0.00%,9916147,10000000,16.49,0
2010-08-10,1.1,1.1,1.1,1.1,1441,0.00%,9914706,10000000,1.59,0
2010-08-11,1.1,1.1,1.1,1.1,15466,0.00%,9899240,10000000,17.01,0
2010-08-12,1.1,1.1,1.1,1.1,2266,0.00%,9896974,10000000,2.49,0
2010-08-13,1.1,1.1,1.1,1.1,3949,0.00%,9893025,10000000,4.34,0
2010-08-14,1.1,1.1,1.1,1.1,4840,0.00%,9888185,10000000,5.32,0
2010-08-15,1.1,1.1,1.1,1.1,4906,0.00%,9883279,10000000,5.4,0
2010-08-16,1.1,1.1,1.1,1.1,11803,0.00%,9871476,10000000,12.98,0
2010-08-17,1.1,1.1,1.1,1.1,14509,0.00%,9856967,10000000,15.96,0
2010-08-18,1.1,1.1,1.1,1.1,3245,0.00%,9853722,10000000,3.57,0
2010-08-19,1.1,1.1,1.1,1.1,814,0.00%,9852908,10000000,0.9,0
2010-08-20,1.1,1.1,1.1,1.1,4620,0.00%,9848288,10000000,5.08,0
2010-08-21,1.1,1.1,1.1,1.1,11484,0.00%,9836804,10000000,12.63,0
2010-08-22,1.1,1.1,1.1,1.1,20515,0.00%,9816289,10000000,22.57,0
2010-08-23,1.1,1.1,1.1,1.1,4730,0.00%,9811559,10000000,5.2,0
2010-08-24,1.1,1.1,1.1,1.1,7381,0.00%,9804178,10000000,8.12,0
2010-08-25,1.1,1.1,1.1,1.1,4653,0.00%,9799525,10000000,5.12,0
2010-08-26,1.1,1.1,1.1,1.1,4257,0.00%,9795268,10000000,4.68,0
2010-08-27,1.1,1.1,1.1,1.1,9911,0.00%,9785357,10000000,10.9,0
2010-08-28,1.1,1.1,1.1,1.1,6787,0.00%,9778570,10000000,7.47,0
2010-08-29,1.1,1.1,1.1,1.1,3487,0.00%,9775083,10000000,3.84,0
2010-08-30,1.1,1.1,1.1,1.1,37609,0.00%,9737474,10000000,41.37,0
2010-08-31,1.1,1.1,1.1,1.1,16379,0.00%,9721095,10000000,18.02,0
2010-09-01,1.1,1.1,1.1,1.1,7887,0.00%,9713208,10000000,8.68,0
2010-09-02,1.1,1.1,1.1,1.1,8965,0.00%,9704243,10000000,9.86,0
2010-09-03,1.1,1.1,1.1,1.1,979,0.00%,9703264,10000000,1.08,0
2010-09-04,1.1,1.1,1.1,1.1,3630,0.00%,9699634,10000000,3.99,0
2010-09-05,1.1,1.1,1.1,1.1,9306,0.00%,9690328,10000000,10.24,0
2010-09-06,1.1,1.1,1.1,1.1,1001,0.00%,9689327,10000000,1.1,0
2010-09-07,1.1,1.1,1.1,1.1,3806,0.00%,9685521,10000000,4.19,0
2010-09-08,1.1,1.1,1.1,1.1,2585,0.00%,9682936,10000000,2.84,0
2010-09-09,1.1,1.1,1.1,1.1,1903,0.00%,9681033,10000000,2.09,0
2010-09-10,1.1,1.1,1.1,1.1,5434,0.00%,9675599,10000000,5.98,0
2010-09-11,1.1,1.1,1.1,1.1,8525,0.00%,9667074,10000000,9.38,0
2010-09-12,1.1,1.1,1.1,1.1,869,0.00%,9666205,10000000,0.96,0
2010-09-13,1.1,1.1,1.1,1.1,11088,0.00%,9655117,10000000,12.2,0
2010-09-14,1.1,1.1,1.1,1.1,15422,0.00%,9639695,10000000,16.96,0
2010-09-15,1.1,1.1,1.1,1.1,4015,0.00%,9635680,10000000,4.42,0
2010-09-16,1.1,1.1,1.1,1.1,803,0.00%,9634877,10000000,0.88,0
2010-09-17,1.1,1.1,1.1,1.1,7986,0.00%,9626891,10000000,8.78,0
2010-09-18,1.1,1.1,1.1,1.1,7799,0.00%,9619092,10000000,8.58,0
2010-09-19,1.1,1.1,1.1,1.1,14135,0.00%,9604957,10000000,15.55,0
2010-09-20,1.1,1.1,1.1,1.1,15741,0.00%,9589216,10000000,17.32,0
2010-09-21,1.1,1.1,1.1,1.1,6314,0.00%,9582902,10000000,6.95,0
2010-09-22,1.1,1.1,1.1,1.1,12716,0.00%,9570186,10000000,13.99,0
2010-09-23,1.1,1.1,1.1,1.1,17061,0.00%,9553125,10000000,18.77,0
2010-09-24,1.1,1.1,1.1,1.1,748,0.00%,9552377,10000000,0.82,0
2010-09-25,1.1,1.1,1.1,1.1,2365,0.00%,9550012,10000000,2.6,0
2010-09-26,1.1,1.1,1.1,1.1,13266,0.00%,9536746,10000000,14.59,0
2010-09-27,1.1,1.1,1.1,1.1,11825,0.00%,9524921,10000000,13.01,0
2010-09-28,1.1,1.1,1.1,1.1,7799,0.00%,9517122,10000000,8.58,0
2010-09-29,1.1,1.1,1.1,1.1,25828,0.00%,9491294,10000000,28.41,0
2010-09-30,1.1,1.1,1.1,1.1,8712,0.00%,9482582,10000000,9.58,0
2010-10-01,1.1,1.1,1.1,1.1,1892,0.00%,9480690,10000000,2.08,0
2010-10-02,1.1,1.1,1.1,1.1,14366,0.00%,9466324,10000000,15.8,0
2010-10-03,1.1,1.1,1.1,1.1,7887,0.00%,9458437,10000000,8.68,0
2010-10-04,1.1,1.1,1.1,1.1,37400,0.00%,9421037,10000000,41.14,0
2010-10-05,1.1,1.1,1.1,1.1,30283,0.00%,9390754,10000000,33.31,0
2010-10-06,1.1,1.1,1.1,1.1,36773,0.00%,9353981,10000000,40.45,0
2010-10-07,1.1,1.1,1.1,1.1,48059,0.00%,9305922,10000000,52.86,0
2010-10-08,1.1,1.1,1.1,1.1,153219,0.00%,9152703,10000000,168.54,0
2010-10-09,1.1,1.1,1.1,1.1,206635,0.00%,8946068,10000000,227.3,0
2010-10-10,1.1,1.1,1.1,1.1,55748,0.00%,8890320,10000000,61.32,0
2010-10-11,1.1,1.1,1.1,1.1,15499,0.00%,8874821,10000000,17.05,0
2010-10-12,1.1,1.1,1.1,1.1,28226,0.00%,8846595,10000000,31.05,0
2010-10-13,1.1,1.1,1.1,1.1,52316,0.00%,8794279,10000000,57.55,0
2010-10-14,1.1,1.1,1.1,1.1,40942,0.00%,8753337,10000000,45.04,0
2010-10-15,1.1,1.1,1.1,1.1,27104,0.00%,8726233,10000000,29.81,0
2010-10-16,1.1,1.1,1.1,1.1,6919,0.00%,8719314,10000000,7.61,0
2010-10-17,1.1,1.1,1.1,1.1,20042,0.00%,8699272,10000000,22.05,0
2010-10-18,1.1,1.1,1.1,1.1,28237,0.00%,8671035,10000000,31.06,0
2010-10-19,1.1,1.1,1.1,1.1,6864,0.00%,8664171,10000000,7.55,0
2010-10-20,1.1,1.1,1.1,1.1,35046,0.00%,8629125,10000000,38.55,0
2010-10-21,1.1,1.1,1.1,1.1,49357,0.00%,8579768,10000000,54.29,0
2010-10-22,1.1,1.1,1.1,1.1,38060,0.00%,8541708,10000000,41.87,0
2010-10-23,1.1,1.1,1.1,1.1,4862,0.00%,8536846,10000000,5.35,0
2010-10-24,1.1,1.1,1.1,1.1,15180,0.00%,8521666,10000000,16.7,0
2010-10-25,1.1,1.1,1.1,1.1,33330,0.00%,8488336,10000000,36.66,0
2010-10-26,1.1,1.1,1.1,1.1,21142,0.00%,8467194,10000000,23.26,0
2010-10-27,1.1,1.1,1.1,1.1,72171,0.00%,8395023,10000000,79.39,0
2010-10-28,1.1,1.1,1.1,1.1,23683,0.00%,8371340,10000000,26.05,0
2010-10-29,1.1,1.1,1.1,1.1,31559,0.00%,8339781,10000000,34.71,0
2010-10-30,1.1,1.1,1.1,1.1,29381,0.00%,8310400,10000000,32.32,0
2010-10-31,1.1,1.1,1.1,1.1,44374,0.00%,8266026,10000000,48.81,0
2010-11-01,1.1,1.1,1.1,1.1,23386,0.00%,8242640,10000000,25.72,0
2010-11-02,1.1,1.1,1.1,1.1,6435,0.00%,8236205,10000000,7.08,0
2010-11-03,1.1,1.1,1.1,1.1,67617,0.00%,8168588,10000000,74.38,0
2010-11-04,1.1,1.1,1.1,1.1,32670,0.00%,8135918,10000000,35.94,0
2010-11-05,1.1,1.1,1.1,1.1,40282,0.00%,8095636,10000000,44.31,0
2010-11-06,1.1,1.1,1.1,1.1,36036,0.00%,8059600,10000000,39.64,0
2010-11-07,1.1,1.1,1.1,1.1,84942,0.00%,7974658,10000000,93.44,0
2010-11-08,1.1,1.1,1.1,1.1,130020,0.00%,7844638,10000000,143.02,0
2010-11-09,1.1,1.1,1.1,1.1,52778,0.00%,7791860,10000000,58.06,0
2010-11-10,1.1,1.1,1.1,1.1,33429,0.00%,7758431,10000000,36.77,0
2010-11-11,1.1,1.1,1.1,1.1,5533,0.00%,7752898,10000000,6.09,0
2010-11-12,1.1,1.1,1.1,1.1,44792,0.00%,7708106,10000000,49.27,0
2010-11-13,1.1,1.1,1.1,1.1,24112,0.00%,7683994,10000000,26.52,0
2010-11-14,1.1,1.1,1.1,1.1,18524,0.00%,7665470,10000000,20.38,0
2010-11-15,1.1,1.1,1.1,1.1,9361,0.00%,7656109,10000000,10.3,0
2010-11-16,1.1,1.1,1.1,1.1,37323,0.00%,7618786,10000000,41.06,0
2010-11-17,1.1,1.1,1.1,1.1,36157,0.00%,7582629,10000000,39.77,0
2010-11-18,1.1,1.1,1.1,1.1,41195,0.00%,7541434,10000000,45.31,0
2010-11-19,1.1,1.1,1.1,1.1,2376,0.00%,7539058,10000000,2.61,0
2010-11-20,1.1,1.1,1.1,1.1,16115,0.00%,7522943,10000000,17.73,0
2010-11-21,1.1,1.1,1.1,1.1,847,0.00%,7522096,10000000,0.93,0
2010-11-22,1.1,1.1,1.1,1.1,31031,0.00%,7491065,10000000,34.13,0
2010-11-23,1.1,1.1,1.1,1.1,5346,0.00%,7485719,10000000,5.88,0
2010-11-24,1.1,1.1,1.1,1.1,2772,0.00%,7482947,10000000,3.05,0
2010-11-25,1.1,1.1,1.1,1.1,1848,0.00%,7481099,10000000,2.03,0
2010-11-26,1.1,1.1,1.1,1.1,36883,0.00%,7444216,10000000,40.57,0
2010-11-27,1.1,1.1,1.1,1.1,2013,0.00%,7442203,10000000,2.21,0
2010-11-28,1.1,1.1,1.1,1.1,22880,0.00%,7419323,10000000,25.17,0
2010-11-29,1.1,1.1,1.1,1.1,38566,0.00%,7380757,10000000,42.42,0
2010-11-30,1.1,1.1,1.1,1.1,23628,0.00%,7357129,10000000,25.99,0
2010-12-01,1.1,1.1,1.1,1.1,8976,0.00%,7348153,10000000,9.87,0
2010-12-02,1.1,1.1,1.1,1.1,22341,0.00%,7325812,10000000,24.58,0
2010-12-03,1.1,1.1,1.1,1.1,2827,0.00%,7322985,10000000,3.11,0
2010-12-04,1.1,1.1,1.1,1.1,31416,0.00%,7291569,10000000,34.56,0
2010-12-05,1.1,1.1,1.1,1.1,6314,0.00%,7285255,10000000,6.95,0
2010-12-06,1.1,1.1,1.1,1.1,4752,0.00%,7280503,10000000,5.23,0
2010-12-07,1.1,1.1,1.1,1.1,27049,0.00%,7253454,10000000,29.75,0
2010-12-08,1.1,1.1,1.1,1.1,3773,0.00%,7249681,10000000,4.15,0
2010-12-09,1.1,1.1,1.1,1.1,23474,0.00%,7226207,10000000,25.82,0
2010-12-10,1.1,1.1,1.1,1.1,1848,0.00%,7224359,10000000,2.03,0
2010-12-11,1.1,1.1,1.1,1.1,6369,0.00%,7217990,10000000,7.01,0
2010-12-12,1.1,1.1,1.1,1.1,2156,0.00%,7215834,10000000,2.37,0
2010-12-13,1.1,1.1,1.1,1.1,7062,0.00%,7208772,10000000,7.77,0
2010-12-14,1.1,1.1,1.1,1.1,11429,0.00%,7197343,10000000,12.57,0
2010-12-15,1.1,1.1,1.1,1.1,4059,0.00%,7193284,10000000,4.46,0
2010-12-16,1.1,1.1,1.1,1.1,15796,0.00%,7177488,10000000,17.38,0
2010-12-17,1.1,1.1,1.1,1.1,583,0.00%,7176905,10000000,0.64,0
2010-12-18,1.1,1.1,1.1,1.1,187,0.00%,7176718,10000000,0.21,0
2010-12-19,1.1,1.1,1.1,1.1,2200,0.00%,7174518,10000000,2.42,0
2010-12-20,1.1,1.1,1.1,1.1,11748,0.00%,7162770,10000000,12.92,0
2010-12-21,1.1,1.1,1.1,1.1,10153,0.00%,7152617,10000000,11.17,0
2010-12-22,1.1,1.1,1.1,1.1,4180,0.00%,7148437,10000000,4.6,0
2010-12-23,1.1,1.1,1.1,1.1,9515,0.00%,7138922,10000000,10.47,0
2010-12-24,1.1,1.1,1.1,1.1,5533,0.00%,7133389,10000000,6.09,0
2010-12-25,1.1,1.1,1.1,1.1,770,0.00%,7132619,10000000,0.85,0
2010-12-26,1.1,1.1,1.1,1.1,18249,0.00%,7114370,10000000,20.07,0
2010-12-27,1.1,1.1,1.1,1.1,5434,0.00%,7108936,10000000,5.98,0
2010-12-28,1.1,1.1,1.1,1.1,16984,0.00%,7091952,10000000,18.68,0
2010-12-29,1.1,1.1,1.1,1.1,20471,0.00%,7071481,10000000,22.52,0
2010-12-30,1.1,1.1,1.1,1.1,2794,0.00%,7068687,10000000,3.07,0
2010-12-31,1.1,1.1,1.1,1.1,1595,0.00%,7067092,10000000,1.75,0
2011-01-01,1.1,1.1,1.1,1.1,3384,0.00%,7063708,10000000,3.72,0
2011-01-02,1.1,1.1,1.1,1.1,6420,0.00%,7057288,10000000,7.06,0
2011-01-03,1.1,1.1,1.1,1.1,1716,0.00%,7055572,10000000,1.89,0
2011-01-04,1.1,1.1,1.1,1.1,2256,0.00%,7053316,10000000,2.48,0
2011-01-05,1.1,1.1,1.1,1.1,432,0.00%,7052884,10000000,0.48,0
2011-01-06,1.1,1.1,1.1,1.1,4152,0.00%,7048732,10000000,4.57,0
2011-01-07,1.1,1.1,1.1,1.1,51120,0.00%,6997612,10000000,56.23,0
2011-01-08,1.1,1.1,1.1,1.1,1956,0.00%,6995656,10000000,2.15,0
2011-01-09,1.1,1.1,1.1,1.1,2028,0.00%,6993628,10000000,2.23,0
2011-01-10,1.1,1.1,1.1,1.1,12432,0.00%,6981196,10000000,13.68,0
2011-01-11,1.1,1.1,1.1,1.1,5832,0.00%,6975364,10000000,6.42,0
2011-01-12,1.1,1.1,1.1,1.1,37632,0.00%,6937732,10000000,41.4,0
2011-01-13,1.1,1.1,1.1,1.1,24144,0.00%,6913588,10000000,26.56,0
2011-01-14,1.1,1.1,1.1,1.1,32556,0.00%,6881032,10000000,35.81,0
2011-01-15,1.1,1.1,1.1,1.1,1824,0.00%,6879208,10000000,2.01,0
2011-01-16,1.1,1.1,1.1,1.1,3336,0.00%,6875872,10000000,3.67,0
2011-01-17,1.1,1.1,1.1,1.1,21888,0.00%,6853984,10000000,24.08,0
2011-01-18,1.1,1.1,1.1,1.1,18804,0.00%,6835180,10000000,20.68,0
2011-01-19,1.1,1.1,1.1,1.1,8748,0.00%,6826432,10000000,9.62,0
2011-01-20,1.1,1.1,1.1,1.1,23856,0.00%,6802576,10000000,26.24,0
2011-01-21,1.1,1.1,1.1,1.1,10176,0.00%,6792400,10000000,11.19,0
2011-01-22,1.1,1.1,1.1,1.1,12636,0.00%,6779764,10000000,13.9,0
2011-01-23,1.1,1.1,1.1,1.1,1380,0.00%,6778384,10000000,1.52,0
2011-01-24,1.1,1.1,1.1,1.1,13272,0.00%,6765112,10000000,14.6,0
2011-01-25,1.1,1.1,1.1,1.1,2592,0.00%,6762520,10000000,2.85,0
2011-01-26,1.1,1.1,1.1,1.1,18684,0.00%,6743836,10000000,20.55,0
2011-01-27,1.1,1.1,1.1,1.1,33252,0.00%,6710584,10000000,36.58,0
2011-01-28,1.1,1.1,1.1,1.1,6396,0.00%,6704188,10000000,7.04,0
2011-01-29,1.1,1.1,1.1,1.1,1740,0.00%,6702448,10000000,1.91,0
2011-01-30,1.1,1.1,1.1,1.1,12456,0.00%,6689992,10000000,13.7,0
2011-01-31,1.1,1.1,1.1,1.1,76224,0.00%,6613768,10000000,83.85,0
2011-02-01,1.1,1.1,1.1,1.1,37872,0.00%,6575896,10000000,41.66,0
2011-02-02,1.1,1.1,1.1,1.1,6756,0.00%,6569140,10000000,7.43,0
2011-02-03,1.1,1.1,1.1,1.1,10236,0.00%,6558904,10000000,11.26,0
2011-02-04,1.1,1.1,1.1,1.1,50664,0.00%,6508240,10000000,55.73,0
2011-02-05,1.1,1.1,1.1,1.1,18948,0.00%,6489292,10000000,20.84,0
2011-02-06,1.1,1.1,1.1,1.1,10488,0.00%,6478804,10000000,11.54,0
2011-02-07,1.1,1.1,1.1,1.1,2712,0.00%,6476092,10000000,2.98,0
2011-02-08,1.1,1.1,1.1,1.1,8424,0.00%,6467668,10000000,9.27,0
2011-02-09,1.1,1.1,1.1,1.1,59556,0.00%,6408112,10000000,65.51,0
2011-02-10,1.1,1.1,1.1,1.1,31872,0.00%,6376240,10000000,35.06,0
2011-02-11,1.1,1.1,1.1,1.1,15960,0.00%,6360280,10000000,17.56,0
2011-02-12,1.1,1.1,1.1,1.1,4944,0.00%,6355336,10000000,5.44,0
2011-02-13,1.1,1.1,1.1,1.1,3888,0.00%,6351448,10000000,4.28,0
2011-02-14,1.1,1.1,1.1,1.1,8520,0.00%,6342928,10000000,9.37,0
2011-02-15,1.1,1.1,1.1,1.1,10344,0.00%,6332584,10000000,11.38,0
2011-02-16,1.1,1.1,1.1,1.1,8628,0.00%,6323956,10000000,9.49,0
2011-02-17,1.1,1.1,1.1,1.1,4812,0.00%,6319144,10000000,5.29,0
2011-02-18,1.1,1.1,1.1,1.1,44340,0.00%,6274804,10000000,48.77,0
2011-02-19,1.1,1.1,1.1,1.1,4560,0.00%,6270244,10000000,5.02,0
2011-02-20,1.1,1.1,1.1,1.1,11964,0.00%,6258280,10000000,13.16,0
2011-02-21,1.1,1.1,1.1,1.1,2040,0.00%,6256240,10000000,2.24,0
2011-02-22,1.1,1.1,1.1,1.1,14520,0.00%,6241720,10000000,15.97,0
2011-02-23,1.1,1.1,1.1,1.1,8064,0.00%,6233656,10000000,8.87,0
2011-02-24,1.1,1.1,1.1,1.1,16104,0.00%,6217552,10000000,17.71,0
2011-02-25,1.1,1.1,1.1,1.1,5352,0.00%,6212200,10000000,5.89,0
2011-02-26,1.1,1.1,1.1,1.1,5688,0.00%,6206512,10000000,6.26,0
2011-02-27,1.1,1.1,1.1,1.1,27924,0.00%,6178588,10000000,30.72,0
2011-02-28,1.1,1.1,1.1,1.1,5580,0.00%,6173008,10000000,6.14,0
2011-03-01,1.1,1.1,1.1,1.1,27084,0.00%,6145924,10000000,29.79,0
2011-03-02,1.1,1.1,1.1,1.1,3288,0.00%,6142636,10000000,3.62,0
2011-03-03,1.1,1.1,1.1,1.1,3300,0.00%,6139336,10000000,3.63,0
2011-03-04,1.1,1.1,1.1,1.1,3252,0.00%,6136084,10000000,3.58,0
2011-03-05,1.1,1.1,1.1,1.1,15084,0.00%,6121000,10000000,16.59,0
2011-03-06,1.1,1.1,1.1,1.1,15156,0.00%,6105844,10000000,16.67,0
2011-03-07,1.1,1.1,1.1,1.1,18324,0.00%,6087520,10000000,20.16,0
2011-03-08,1.1,1.1,1.1,1.1,5436,0.00%,6082084,10000000,5.98,0
2011-03-09,1.1,1.1,1.1,1.1,5460,0.00%,6076624,10000000,6.01,0
2011-03-10,1.1,1.1,1.1,1.1,10644,0.00%,6065980,10000000,11.71,0
2011-03-11,1.1,1.1,1.1,1.1,4476,0.00%,6061504,10000000,4.92,0
2011-03-12,1.1,1.1,1.1,1.1,5784,0.00%,6055720,10000000,6.36,0
2011-03-13,1.1,1.1,1.1,1.1,792,0.00%,6054928,10000000,0.87,0
2011-03-14,1.1,1.1,1.1,1.1,6324,0.00%,6048604,10000000,6.96,0
2011-03-15,1.1,1.1,1.1,1.1,3276,0.00%,6045328,10000000,3.6,0
2011-03-16,1.1,1.1,1.1,1.1,9516,0.00%,6035812,10000000,10.47,0
2011-03-17,1.1,1.1,1.1,1.1,8592,0.00%,6027220,10000000,9.45,0
2011-03-18,1.1,1.1,1.1,1.1,17076,0.00%,6010144,10000000,18.78,0
2011-03-19,1.1,1.1,1.1,1.1,11856,0.00%,5998288,10000000,13.04,0
2011-03-20,1.1,1.1,1.1,1.1,6984,0.00%,5991304,10000000,7.68,0
2011-03-21,1.1,1.1,1.1,1.1,4440,0.00%,5986864,10000000,4.88,0
2011-03-22,1.1,1.1,1.1,1.1,14580,0.00%,5972284,10000000,16.04,0
2011-03-23,1.1,1.1,1.1,1.1,15912,0.00%,5956372,10000000,17.5,0
2011-03-24,1.1,1.1,1.1,1.1,16812,0.00%,5939560,10000000,18.49,0
2011-03-25,1.1,1.1,1.1,1.1,5784,0.00%,5933776,10000000,6.36,0
2011-03-26,1.1,1.1,1.1,1.1,14112,0.00%,5919664,10000000,15.52,0
2011-03-27,1.1,1.1,1.1,1.1,6408,0.00%,5913256,10000000,7.05,0
2011-03-28,1.1,1.1,1.1,1.1,15084,0.00%,5898172,10000000,16.59,0
2011-03-29,1.1,1.1,1.1,1.1,5064,0.00%,5893108,10000000,5.57,0
2011-03-30,1.1,1.1,1.1,1.1,3864,0.00%,5889244,10000000,4.25,0
2011-03-31,1.1,1.1,1.1,1.1,8256,0.00%,5880988,10000000,9.08,0
2011-04-01,1.1,1.1,1.1,1.1,3828,0.00%,5877160,10000000,4.21,0
2011-04-02,1.1,1.1,1.1,1.1,2988,0.00%,5874172,10000000,3.29,0
2011-04-03,1.1,1.1,1.1,1.1,4716,0.00%,5869456,10000000,5.19,0
2011-04-04,1.1,1.1,1.1,1.1,37392,0.00%,5832064,10000000,41.13,0
2011-04-05,1.1,1.1,1.1,1.1,11676,0.00%,5820388,10000000,12.84,0
2011-04-06,1.1,1.1,1.1,1.1,10440,0.00%,5809948,10000000,11.48,0
2011-04-07,1.1,1.1,1.1,1.1,12996,0.00%,5796952,10000000,14.3,0
2011-04-08,1.1,1.1,1.1,1.1,21852,0.00%,5775100,10000000,24.04,0
2011-04-09,1.1,1.1,1.1,1.1,14544,0.00%,5760556,10000000,16.0,0
2011-04-10,1.1,1.1,1.1,1.1,6420,0.00%,5754136,10000000,7.06,0
2011-04-11,1.1,1.1,1.1,1.1,17580,0.00%,5736556,10000000,19.34,0
2011-04-12,1.1,1.1,1.1,1.1,58104,0.00%,5678452,10000000,63.91,0
2011-04-13,1.1,1.1,1.1,1.1,52080,0.00%,5626372,10000000,57.29,0
2011-04-14,1.1,1.1,1.1,1.1,37332,0.00%,5589040,10000000,41.07,0
2011-04-15,1.1,1.1,1.1,1.1,60372,0.00%,5528668,10000000,66.41,0
2011-04-16,1.1,1.1,1.1,1.1,34644,0.00%,5494024,10000000,38.11,0
2011-04-17,1.1,1.1,1.1,1.1,29076,0.00%,5464948,10000000,31.98,0
2011-04-18,1.1,1.1,1.1,1.1,32976,0.00%,5431972,10000000,36.27,0
2011-04-19,1.1,1.1,1.1,1.1,15072,0.00%,5416900,10000000,16.58,0
2011-04-20,1.1,1.1,1.1,1.1,25620,0.00%,5391280,10000000,28.18,0
2011-04-21,1.1,1.1,1.1,1.1,47160,0.00%,5344120,10000000,51.88,0
2011-04-22,1.1,1.1,1.1,1.1,47304,0.00%,5296816,10000000,52.03,0
2011-04-23,1.1,1.1,1.1,1.1,79944,0.00%,5216872,10000000,87.94,0
2011-04-24,1.1,1.1,1.1,1.1,25848,0.00%,5191024,10000000,28.43,0
2011-04-25,1.1,1.1,1.1,1.1,16164,0.00%,5174860,10000000,17.78,0
2011-04-26,1.1,1.1,1.1,1.1,28860,0.00%,5146000,10000000,31.75,0
2011-04-27,1.1,1.1,1.1,1.1,39672,0.00%,5106328,10000000,43.64,0
2011-04-28,1.1,1.1,1.1,1.1,120288,0.00%,4986040,10000000,132.32,0
2011-04-29,1.1,1.1,1.1,1.1,69096,0.00%,4916944,10000000,76.01,0
2011-04-30,1.1,1.1,1.1,1.1,78516,0.00%,4838428,10000000,86.37,0
2011-05-01,1.1,1.1,1.1,1.1,54924,0.00%,4783504,10000000,60.42,0
2011-05-02,1.1,1.1,1.1,1.1,21996,0.00%,4761508,10000000,24.2,0
2011-05-03,1.1,1.1,1.1,1.1,20304,0.00%,4741204,10000000,22.33,0
2011-05-04,1.1,1.1,1.1,1.1,20736,0.00%,4720468,10000000,22.81,0
2011-05-05,1.1,1.1,1.1,1.1,18420,0.00%,4702048,10000000,20.26,0
2011-05-06,1.1,1.1,1.1,1.1,27624,0.00%,4674424,10000000,30.39,0
2011-05-07,1.1,1.1,1.1,1.1,21396,0.00%,4653028,10000000,23.54,0
2011-05-08,1.1,1.1,1.1,1.1,25356,0.00%,4627672,10000000,27.89,0
2011-05-09,1.1,1.1,1.1,1.1,13824,0.00%,4613848,10000000,15.21,0
2011-05-10,1.1,1.1,1.1,1.1,67464,0.00%,4546384,10000000,74.21,0
2011-05-11,1.1,1.1,1.1,1.1,63084,0.00%,4483300,10000000,69.39,0
2011-05-12,1.1,1.1,1.1,1.1,38064,0.00%,4445236,10000000,41.87,0
2011-05-13,1.1,1.1,1.1,1.1,76800,0.00%,4368436,10000000,84.48,0
2011-05-14,1.1,1.1,1.1,1.1,66468,0.00%,4301968,10000000,73.11,0
2011-05-15,1.1,1.1,1.1,1.1,21960,0.00%,4280008,10000000,24.16,0
2011-05-16,1.1,1.1,1.1,1.1,52968,0.00%,4227040,10000000,58.26,0
2011-05-17,1.1,1.1,1.1,1.1,42420,0.00%,4184620,10000000,46.66,0
2011-05-18,1.1,1.1,1.1,1.1,30480,0.00%,4154140,10000000,33.53,0
2011-05-19,1.1,1.1,1.1,1.1,29328,0.00%,4124812,10000000,32.26,0
2011-05-20,1.1,1.1,1.1,1.1,53352,0.00%,4071460,10000000,58.69,0
2011-05-21,1.1,1.1,1.1,1.1,37332,0.00%,4034128,10000000,41.07,0
2011-05-22,1.1,1.1,1.1,1.1,28644,0.00%,4005484,10000000,31.51,0
2011-05-23,1.1,1.1,1.1,1.1,42336,0.00%,3963148,10000000,46.57,0
