日期,开盘,收盘,高,低,成交量,涨跌幅,流通股本,总股本,交易收入,增发股数
2012-12-10,2.2546,2.2546,2.2546,2.2546,16432000,0.00%,50736634,21315001634,37047.59,0
2012-12-11,2.2546,2.2546,2.2546,2.2546,19669000,0.00%,31067634,21315001634,44345.73,0
2012-12-12,2.2546,2.2546,2.2546,2.2546,21320000,0.00%,9747634,21315001634,48068.07,0
2012-12-13,2.2546,2.2568,2.2568,2.2546,19058000,0.10%,61618026,21385930026,43010.09,70928392
2012-12-14,2.2568,2.2568,2.2568,2.2568,14690000,0.00%,46928026,21385930026,33152.39,0
2012-12-17,2.2568,2.2568,2.2568,2.2568,21671000,0.00%,25257026,21385930026,48907.11,0
2012-12-18,2.2568,2.2568,2.2568,2.2568,15834000,0.00%,9423026,21385930026,35734.17,0
2012-12-19,2.2568,2.2591,2.2591,2.2568,22880000,0.10%,57653009,21457040009,51688.21,71109982
2012-12-20,2.2591,2.2591,2.2591,2.2591,21736000,0.00%,35917009,21457040009,49103.8,0
2012-12-21,2.2591,2.2591,2.2591,2.2591,18564000,0.00%,17353009,21457040009,41937.93,0
2012-12-24,2.2591,2.2591,2.2591,2.2591,6227000,0.00%,11126009,21457040009,14067.42,0
2012-12-27,2.2591,2.2613,2.2613,2.2591,18070000,0.10%,64216834,21528200834,40861.69,71160824
2012-12-28,2.2613,2.2613,2.2613,2.2613,14456000,0.00%,49760834,21528200834,32689.35,0
2012-12-31,2.2613,2.2613,2.2613,2.2613,8567000,0.00%,41193834,21528200834,19372.56,0
2013-01-02,2.2613,2.2613,2.2613,2.2613,37366000,0.00%,3827834,21528200834,84495.74,0
2013-01-03,2.2613,2.2636,2.2636,2.2613,31541999,0.10%,43809683,21599724683,71398.47,71523849
2013-01-04,2.2636,2.2636,2.2636,2.2636,18424000,0.00%,25385683,21599724683,41704.57,0
2013-01-07,2.2636,2.2658,2.2658,2.2636,27692000,0.10%,69542132,21671573132,62744.53,71848448
2013-01-08,2.2658,2.2658,2.2658,2.2658,20790000,0.00%,48752132,21671573132,47105.98,0
2013-01-09,2.2658,2.2658,2.2658,2.2658,23744000,0.00%,25008132,21671573132,53799.16,0
2013-01-10,2.2658,2.2658,2.2658,2.2658,21742000,0.00%,3266132,21671573132,49263.02,0
2013-01-11,2.2658,2.2681,2.2681,2.2658,21546000,0.10%,53820540,21743673540,48868.48,72100408
2013-01-14,2.2681,2.2681,2.2681,2.2681,29637999,0.00%,24182540,21743673540,67221.95,0
2013-01-15,2.2681,2.2681,2.2681,2.2681,23982000,0.00%,200540,21743673540,54393.57,0
2013-01-16,2.2681,2.2704,2.2704,2.2681,51156000,0.10%,21657024,21816286024,116144.58,72612483
2013-01-17,2.2704,2.2727,2.2727,2.2704,55720000,0.10%,39088523,21889437523,126634.84,73151498
2013-01-18,2.2727,2.2727,2.2727,2.2727,34958000,0.00%,4130523,21889437523,79449.05,0
2013-01-21,2.2727,2.2749,2.2749,2.2727,28448000,0.10%,48850529,21962605529,64716.36,73168005
2013-01-22,2.2749,2.2749,2.2749,2.2749,17360000,0.00%,31490529,21962605529,39492.26,0
2013-01-23,2.2749,2.2749,2.2749,2.2749,22890000,0.00%,8600529,21962605529,52072.46,0
2013-01-24,2.2749,2.2772,2.2772,2.2749,20258000,0.10%,60478831,22034741831,46131.52,72136302
2013-01-25,2.2772,2.2772,2.2772,2.2772,36134000,0.00%,24344831,22034741831,82284.34,0
2013-01-28,2.2772,2.2772,2.2772,2.2772,21028000,0.00%,3316831,22034741831,47884.96,0
2013-01-29,2.2772,2.2795,2.2795,2.2772,18452000,0.10%,56917275,22106794275,42061.33,72052444
2013-01-30,2.2795,2.2795,2.2795,2.2795,22554000,0.00%,34363275,22106794275,51411.84,0
2013-01-31,2.2795,2.2795,2.2795,2.2795,20692000,0.00%,13671275,22106794275,47167.41,0
2013-02-01,2.2795,2.2795,2.2795,2.2795,11942000,0.00%,1729275,22106794275,27221.79,0
2013-02-04,2.2795,2.2818,2.2818,2.2795,14420000,0.10%,58927093,22178412093,32903.56,71617817
2013-02-05,2.2818,2.2818,2.2818,2.2818,18606000,0.00%,40321093,22178412093,42455.17,0
2013-02-06,2.2818,2.2818,2.2818,2.2818,13286000,0.00%,27035093,22178412093,30315.99,0
2013-02-07,2.2818,2.2818,2.2818,2.2818,20524000,0.00%,6511093,22178412093,46831.66,0
2013-02-08,2.2818,2.284,2.284,2.2818,23268000,0.10%,55015272,22250184272,53144.11,71772179
2013-02-14,2.284,2.284,2.284,2.284,16435999,0.00%,38579272,22250184272,37539.82,0
2013-02-15,2.284,2.284,2.284,2.284,18718000,0.00%,19861272,22250184272,42751.91,0
2013-02-18,2.284,2.284,2.284,2.284,16884000,0.00%,2977272,22250184272,38563.06,0
2013-02-19,2.284,2.2863,2.2863,2.284,28392000,0.10%,46500130,22322099130,64912.63,71914857
2013-02-20,2.2863,2.2863,2.2863,2.2863,24976000,0.00%,21524130,22322099130,57102.63,0
2013-02-21,2.2863,2.2886,2.2886,2.2863,26810000,0.10%,66963305,22394348305,61357.37,72249175
2013-02-22,2.2886,2.2886,2.2886,2.2886,42980000,0.00%,23983305,22394348305,98364.03,0
2013-02-25,2.2886,2.2886,2.2886,2.2886,16477999,0.00%,7505305,22394348305,37711.55,0
2013-02-26,2.2886,2.2909,2.2909,2.2886,24850000,0.10%,55226597,22466919597,56928.87,72571292
2013-02-27,2.2909,2.2909,2.2909,2.2909,24360000,0.00%,30866597,22466919597,55806.32,0
2013-02-28,2.2909,2.2909,2.2909,2.2909,29595999,0.00%,1270597,22466919597,67801.48,0
2013-03-01,2.2909,2.2932,2.2932,2.2909,22344000,0.10%,51879665,22539872665,51239.26,72953067
2013-03-04,2.2932,2.2932,2.2932,2.2932,37254000,0.00%,14625665,22539872665,85430.87,0
2013-03-05,2.2932,2.2955,2.2955,2.2932,32731999,0.10%,55281784,22613260784,75136.31,73388119
2013-03-06,2.2955,2.2955,2.2955,2.2955,45794000,0.00%,9487784,22613260784,105120.13,0
2013-03-07,2.2955,2.2978,2.2978,2.2955,21378000,0.10%,61920172,22687071172,49122.37,73810387
2013-03-08,2.2978,2.2978,2.2978,2.2978,33628000,0.00%,28292172,22687071172,77270.42,0
2013-03-11,2.2978,2.2978,2.2978,2.2978,23716000,0.00%,4576172,22687071172,54494.62,0
2013-03-12,2.2978,2.3001,2.3001,2.2978,20664000,0.10%,57581106,22760740106,47529.27,73668934
2013-03-13,2.3001,2.3001,2.3001,2.3001,27342000,0.00%,30239106,22760740106,62889.33,0
2013-03-14,2.3001,2.3024,2.3024,2.3001,40740000,0.10%,63310306,22834551306,93799.78,73811199
2013-03-15,2.3024,2.3047,2.3047,2.3024,122709999,0.10%,15071347,22909022347,282809.74,74471040
2013-03-18,2.3047,2.307,2.307,2.3047,63741999,0.10%,25878574,22983571574,147052.79,74549227
2013-03-19,2.307,2.3093,2.3093,2.307,57288000,0.10%,43403185,23058384185,132295.18,74812610
2013-03-20,2.3093,2.3116,2.3116,2.3093,44240000,0.10%,74161101,23133382101,102265.18,74997915
2013-03-21,2.3116,2.3139,2.3139,2.3116,120231999,0.10%,29672127,23209125127,278204.82,75743025
2013-03-22,2.3139,2.3162,2.3162,2.3139,86576000,0.10%,19316594,23285345594,200527.33,76220467
2013-03-25,2.3162,2.3185,2.3185,2.3162,70056000,0.10%,26122165,23362207165,162424.84,76861571
2013-03-26,2.3185,2.3209,2.3209,2.3185,52752000,0.10%,50718400,23439555400,122432.12,77348234
2013-03-27,2.3209,2.3209,2.3209,2.3209,39928000,0.00%,10790400,23439555400,92668.9,0
2013-03-28,2.3209,2.3232,2.3232,2.3209,38038000,0.10%,50557500,23517360500,88369.88,77805100
2013-04-02,2.3232,2.3232,2.3232,2.3232,41020000,0.00%,9537500,23517360500,95297.66,0
2013-04-03,2.3232,2.3255,2.3255,2.3232,30561999,0.10%,57236961,23595621961,71071.93,78261460
2013-04-05,2.3255,2.3255,2.3255,2.3255,34888000,0.00%,22348961,23595621961,81132.04,0
2013-04-08,2.3255,2.3278,2.3278,2.3255,30687999,0.10%,70351574,23674312574,71435.53,78690613
2013-04-09,2.3278,2.3278,2.3278,2.3278,36820000,0.00%,33531574,23674312574,85709.6,0
2013-04-10,2.3278,2.3278,2.3278,2.3278,28700000,0.00%,4831574,23674312574,66807.86,0
2013-04-11,2.3278,2.3302,2.3302,2.3278,33025999,0.10%,50991259,23753498259,76957.19,79185685
2013-04-12,2.3302,2.3302,2.3302,2.3302,30981999,0.00%,20009259,23753498259,72194.26,0
2013-04-15,2.3302,2.3302,2.3302,2.3302,18746000,0.00%,1263259,23753498259,43681.93,0
2013-04-16,2.3302,2.3325,2.3325,2.3302,32311999,0.10%,48458652,23833005652,75367.74,79507393
2013-04-17,2.3325,2.3348,2.3348,2.3325,49742000,0.10%,78537932,23912826932,116137.62,79821279
2013-04-18,2.3348,2.3348,2.3348,2.3348,21868000,0.00%,56669932,23912826932,51057.41,0
2013-04-19,2.3348,2.3348,2.3348,2.3348,33445999,0.00%,23223932,23912826932,78089.72,0
2013-04-22,2.3348,2.3348,2.3348,2.3348,21560000,0.00%,1663932,23912826932,50338.29,0
2013-04-23,2.3348,2.3372,2.3372,2.3348,16771999,0.10%,64977406,23992912406,39199.52,80085473
2013-04-24,2.3372,2.3372,2.3372,2.3372,21980000,0.00%,42997406,23992912406,51371.66,0
2013-04-25,2.3372,2.3372,2.3372,2.3372,24318000,0.00%,18679406,23992912406,56836.03,0
2013-04-26,2.3372,2.3395,2.3395,2.3372,23702000,0.10%,74784207,24072719207,55450.83,79806800
2013-04-29,2.3395,2.3395,2.3395,2.3395,23926000,0.00%,50858207,24072719207,55974.88,0
2013-04-30,2.3395,2.3395,2.3395,2.3395,34580000,0.00%,16278207,24072719207,80899.91,0
2013-05-02,2.3395,2.3418,2.3418,2.3395,48020000,0.10%,48142113,24152603113,112453.24,79883905
2013-05-03,2.3418,2.3418,2.3418,2.3418,27888000,0.00%,20254113,24152603113,65308.12,0
2013-05-06,2.3418,2.3418,2.3418,2.3418,16954000,0.00%,3300113,24152603113,39702.88,0
2013-05-07,2.3418,2.3442,2.3442,2.3418,9954000,0.10%,73206581,24232463581,23334.17,79860468
2013-05-08,2.3442,2.3442,2.3442,2.3442,11984000,0.00%,61222581,24232463581,28092.89,0
2013-05-09,2.3442,2.3442,2.3442,2.3442,11578000,0.00%,49644581,24232463581,27141.15,0
2013-05-10,2.3442,2.3442,2.3442,2.3442,11998000,0.00%,37646581,24232463581,28125.71,0
2013-05-13,2.3442,2.3442,2.3442,2.3442,17976000,0.00%,19670581,24232463581,42139.34,0
2013-05-14,2.3442,2.3465,2.3465,2.3442,21518000,0.10%,77670335,24311981335,50491.99,79517754
2013-05-15,2.3465,2.3465,2.3465,2.3465,20286000,0.00%,57384335,24311981335,47601.1,0
2013-05-16,2.3465,2.3489,2.3489,2.3465,89138000,0.10%,48594736,24392329736,209376.25,80348400
2013-05-20,2.3489,2.3512,2.3512,2.3489,87416000,0.10%,42151162,24473302162,205532.5,80972425
2013-05-21,2.3512,2.3536,2.3536,2.3512,46619999,0.10%,76586043,24554357043,109724.83,81054881
2013-05-22,2.3536,2.3536,2.3536,2.3536,22106000,0.00%,54480043,24554357043,52028.68,0
2013-05-23,2.3536,2.3536,2.3536,2.3536,38206000,0.00%,16274043,24554357043,89921.64,0
2013-05-24,2.3536,2.3559,2.3559,2.3536,31541999,0.10%,65884520,24635509520,74309.8,81152477
2013-05-27,2.3559,2.3559,2.3559,2.3559,15805999,0.00%,50078520,24635509520,37237.36,0
2013-05-28,2.3559,2.3559,2.3559,2.3559,19460000,0.00%,30618520,24635509520,45845.81,0
2013-05-29,2.3559,2.3559,2.3559,2.3559,28336000,0.00%,2282520,24635509520,66756.78,0
2013-05-30,2.3559,2.3583,2.3583,2.3559,25396000,0.10%,58349176,24716972176,59891.39,81462655
2013-05-31,2.3583,2.3583,2.3583,2.3583,27580000,0.00%,30769176,24716972176,65041.91,0
2013-06-03,2.3583,2.3583,2.3583,2.3583,24556000,0.00%,6213176,24716972176,57910.41,0
2013-06-04,2.3583,2.3606,2.3606,2.3583,20510000,0.10%,67472963,24798741963,48415.91,81769786
2013-06-05,2.3606,2.3606,2.3606,2.3606,17234000,0.00%,50238963,24798741963,40682.58,0
2013-06-06,2.3606,2.3606,2.3606,2.3606,24290000,0.00%,25948963,24798741963,57338.97,0
2013-06-07,2.3606,2.3606,2.3606,2.3606,23030000,0.00%,2918963,24798741963,54364.62,0
2013-06-10,2.3606,2.363,2.363,2.3606,26754000,0.10%,58041972,24880618972,63219.7,81877009
2013-06-11,2.363,2.363,2.363,2.363,24528000,0.00%,33513972,24880618972,57959.66,0
2013-06-13,2.363,2.3654,2.3654,2.363,47810000,0.10%,68177707,24963092707,113089.77,82473734
2013-06-14,2.3654,2.3654,2.3654,2.3654,20748000,0.00%,47429707,24963092707,49077.32,0
2013-06-17,2.3654,2.3654,2.3654,2.3654,22890000,0.00%,24539707,24963092707,54144.01,0
2013-06-18,2.3654,2.3654,2.3654,2.3654,22792000,0.00%,1747707,24963092707,53912.2,0
2013-06-19,2.3654,2.3677,2.3677,2.3654,32465999,0.10%,52447064,25046258064,76869.75,83165357
2013-06-20,2.3677,2.3677,2.3677,2.3677,43484000,0.00%,8963064,25046258064,102957.07,0
2013-06-21,2.3677,2.3701,2.3701,2.3677,61543999,0.10%,31495627,25130334627,145865.43,84076562
2013-06-24,2.3701,2.3725,2.3725,2.3701,39410000,0.10%,76636258,25214885258,93500.23,84550631
2013-06-25,2.3725,2.3725,2.3725,2.3725,47992000,0.00%,28644258,25214885258,113861.02,0
2013-06-26,2.3725,2.3748,2.3748,2.3725,36078000,0.10%,77720440,25300039440,85678.03,85154182
2013-06-27,2.3748,2.3748,2.3748,2.3748,35910000,0.00%,41810440,25300039440,85279.07,0
2013-06-28,2.3748,2.3748,2.3748,2.3748,35546000,0.00%,6264440,25300039440,84414.64,0
2013-07-02,2.3748,2.3772,2.3772,2.3748,28546000,0.10%,63146963,25385467963,67859.55,85428523
2013-07-03,2.3772,2.3772,2.3772,2.3772,33403999,0.00%,29742963,25385467963,79407.99,0
2013-07-04,2.3772,2.3772,2.3772,2.3772,20440000,0.00%,9302963,25385467963,48589.97,0
2013-07-05,2.3772,2.3796,2.3796,2.3772,16982000,0.10%,77931209,25471078209,40410.37,85610245
2013-07-08,2.3796,2.3796,2.3796,2.3796,27230000,0.00%,50701209,25471078209,64796.51,0
2013-07-09,2.3796,2.3796,2.3796,2.3796,19348000,0.00%,31353209,25471078209,46040.5,0
2013-07-10,2.3796,2.3796,2.3796,2.3796,21252000,0.00%,10101209,25471078209,50571.26,0
2013-07-11,2.3796,2.382,2.382,2.3796,22008000,0.10%,73575921,25556560921,52423.06,85482712
2013-07-12,2.382,2.382,2.382,2.382,13132000,0.00%,60443921,25556560921,31280.42,0
2013-07-15,2.382,2.382,2.382,2.382,36764000,0.00%,23679921,25556560921,87571.85,0
2013-07-16,2.382,2.3843,2.3843,2.382,41300000,0.10%,68291932,25642472932,98471.59,85912010
2013-07-17,2.3843,2.3843,2.3843,2.3843,33193999,0.00%,35097932,25642472932,79144.45,0
2013-07-18,2.3843,2.3843,2.3843,2.3843,22526000,0.00%,12571932,25642472932,53708.74,0
2013-07-19,2.3843,2.3867,2.3867,2.3843,35098000,0.10%,63425443,25728424443,83768.4,85951511
2013-07-22,2.3867,2.3867,2.3867,2.3867,20762000,0.00%,42663443,25728424443,49552.67,0
2013-07-23,2.3867,2.3867,2.3867,2.3867,24542000,0.00%,18121443,25728424443,58574.39,0
2013-07-24,2.3867,2.3867,2.3867,2.3867,17458000,0.00%,663443,25728424443,41667.01,0
2013-07-25,2.3867,2.3891,2.3891,2.3867,22609999,0.10%,64085605,25814456605,54017.55,86032162
2013-07-26,2.3891,2.3891,2.3891,2.3891,43890000,0.00%,20195605,25814456605,104857.6,0
2013-07-29,2.3891,2.3915,2.3915,2.3891,34622000,0.10%,72100854,25900983854,82798.51,86527248
2013-07-30,2.3915,2.3915,2.3915,2.3915,46312000,0.00%,25788854,25900983854,110755.15,0
2013-07-31,2.3915,2.3939,2.3939,2.3915,49826000,0.10%,63326102,25988347102,119278.46,87363248
2013-08-01,2.3939,2.3939,2.3939,2.3939,31163999,0.00%,32162102,25988347102,74603.5,0
2013-08-02,2.3939,2.3939,2.3939,2.3939,23660000,0.00%,8502102,25988347102,56639.67,0
2013-08-05,2.3939,2.3963,2.3963,2.3939,28056000,0.10%,67737591,26075638591,67230.59,87291488
2013-08-06,2.3963,2.3963,2.3963,2.3963,27608000,0.00%,40129591,26075638591,66157.05,0
2013-08-07,2.3963,2.3963,2.3963,2.3963,34188000,0.00%,5941591,26075638591,81924.7,0
2013-08-08,2.3963,2.3987,2.3987,2.3963,28182000,0.10%,65509780,26163388780,67600.16,87750189
2013-08-09,2.3987,2.3987,2.3987,2.3987,16281999,0.00%,49227780,26163388780,39055.63,0
2013-08-12,2.3987,2.3987,2.3987,2.3987,22624000,0.00%,26603780,26163388780,54268.19,0
2013-08-13,2.3987,2.3987,2.3987,2.3987,21406000,0.00%,5197780,26163388780,51346.57,0
2013-08-15,2.3987,2.4011,2.4011,2.3987,82950000,0.10%,10770280,26251911280,199171.24,88522499
2013-08-16,2.4011,2.4035,2.4035,2.4011,34118000,0.10%,65474594,26340733594,82002.61,88822314
2013-08-19,2.4035,2.4035,2.4035,2.4035,15343999,0.00%,50130594,26340733594,36879.3,0
2013-08-20,2.4035,2.4035,2.4035,2.4035,31373999,0.00%,18756594,26340733594,75407.41,0
2013-08-21,2.4035,2.4059,2.4059,2.4035,25074000,0.10%,82862980,26429913980,60325.54,89180385
2013-08-22,2.4059,2.4059,2.4059,2.4059,31499999,0.00%,51362980,26429913980,75785.85,0
2013-08-23,2.4059,2.4059,2.4059,2.4059,23407999,0.00%,27954980,26429913980,56317.31,0
2013-08-26,2.4059,2.4059,2.4059,2.4059,14909999,0.00%,13044980,26429913980,35871.97,0
2013-08-27,2.4059,2.4083,2.4083,2.4059,20104000,0.10%,82556280,26519529280,48416.46,89615300
2013-08-28,2.4083,2.4083,2.4083,2.4083,19194000,0.00%,63362280,26519529280,46224.91,0
2013-08-29,2.4083,2.4083,2.4083,2.4083,17360000,0.00%,46002280,26519529280,41808.09,0
2013-08-30,2.4083,2.4083,2.4083,2.4083,16687999,0.00%,29314280,26519529280,40189.71,0
2013-09-02,2.4083,2.4083,2.4083,2.4083,28112000,0.00%,1202280,26519529280,67702.13,0
2013-09-03,2.4083,2.4107,2.4107,2.4083,27090000,0.10%,63173687,26608590687,65305.86,89061406
2013-09-04,2.4107,2.4107,2.4107,2.4107,24920000,0.00%,38253687,26608590687,60074.64,0
2013-09-05,2.4107,2.4107,2.4107,2.4107,32297999,0.00%,5955687,26608590687,77860.79,0
2013-09-06,2.4107,2.4131,2.4131,2.4107,25354000,0.10%,69615441,26697604441,61181.74,89013753
2013-09-09,2.4131,2.4131,2.4131,2.4131,20510000,0.00%,49105441,26697604441,49492.68,0
2013-09-10,2.4131,2.4131,2.4131,2.4131,25634000,0.00%,23471441,26697604441,61857.41,0
2013-09-11,2.4131,2.4155,2.4155,2.4131,27244000,0.10%,85437493,26786814493,65807.88,89210051
2013-09-12,2.4155,2.4155,2.4155,2.4155,28182000,0.00%,57255493,26786814493,68073.62,0
2013-09-13,2.4155,2.4155,2.4155,2.4155,24080000,0.00%,33175493,26786814493,58165.24,0
2013-09-16,2.4155,2.4155,2.4155,2.4155,26180000,0.00%,6995493,26786814493,63237.79,0
2013-09-17,2.4155,2.4179,2.4179,2.4155,34034000,0.10%,62727782,26876580782,82290.81,89766289
2013-09-18,2.4179,2.4179,2.4179,2.4179,45234000,0.00%,17493782,26876580782,109371.29,0
2013-09-19,2.4179,2.4204,2.4204,2.4179,45626000,0.10%,62302411,26967015411,110433.17,90434628
2013-09-23,2.4204,2.4204,2.4204,2.4204,25438000,0.00%,36864411,26967015411,61570.14,0
2013-09-24,2.4204,2.4204,2.4204,2.4204,29497999,0.00%,7366411,26967015411,71396.96,0
2013-09-25,2.4204,2.4228,2.4228,2.4204,18844000,0.10%,79357829,27057850829,45655.24,90835418
2013-09-26,2.4228,2.4228,2.4228,2.4228,18746000,0.00%,60611829,27057850829,45417.81,0
2013-09-27,2.4228,2.4228,2.4228,2.4228,23226000,0.00%,37385829,27057850829,56271.95,0
2013-09-30,2.4228,2.4228,2.4228,2.4228,25830000,0.00%,11555829,27057850829,62580.92,0
2013-10-02,2.4228,2.4252,2.4252,2.4228,25732000,0.10%,76859377,27148886377,62405.25,91035548
2013-10-03,2.4252,2.4252,2.4252,2.4252,16029999,0.00%,60829377,27148886377,38875.96,0
2013-10-04,2.4252,2.4252,2.4252,2.4252,17304000,0.00%,43525377,27148886377,41965.66,0
2013-10-07,2.4252,2.4252,2.4252,2.4252,14196000,0.00%,29329377,27148886377,34428.14,0
2013-10-08,2.4252,2.4252,2.4252,2.4252,24248000,0.00%,5081377,27148886377,58806.25,0
2013-10-09,2.4252,2.4276,2.4276,2.4252,36050000,0.10%,60325805,27240180805,87514.98,91294427
2013-10-10,2.4276,2.4276,2.4276,2.4276,26460000,0.00%,33865805,27240180805,64234.3,0
2013-10-11,2.4276,2.4276,2.4276,2.4276,23198000,0.00%,10667805,27240180805,56315.46,0
2013-10-15,2.4276,2.4301,2.4301,2.4276,23772000,0.10%,78287175,27331572175,57768.34,91391370
2013-10-16,2.4301,2.4301,2.4301,2.4301,12684000,0.00%,65603175,27331572175,30823.39,0
2013-10-17,2.4301,2.4301,2.4301,2.4301,11340000,0.00%,54263175,27331572175,27557.33,0
2013-10-18,2.4301,2.4301,2.4301,2.4301,22946000,0.00%,31317175,27331572175,55761.07,0
2013-10-21,2.4301,2.4325,2.4325,2.4301,34594000,0.10%,88339521,27423188521,84149.9,91616345
2013-10-22,2.4325,2.4325,2.4325,2.4325,27664000,0.00%,60675521,27423188521,67292.68,0
2013-10-23,2.4325,2.4325,2.4325,2.4325,21616000,0.00%,39059521,27423188521,52580.92,0
2013-10-24,2.4325,2.4325,2.4325,2.4325,24626000,0.00%,14433521,27423188521,59902.75,0
2013-10-25,2.4325,2.4349,2.4349,2.4325,19068000,0.10%,87004070,27514827070,46428.67,91638548
2013-10-28,2.4349,2.4349,2.4349,2.4349,19488000,0.00%,67516070,27514827070,47451.33,0
2013-10-29,2.4349,2.4349,2.4349,2.4349,46619999,0.00%,20896070,27514827070,113515.04,0
2013-10-30,2.4349,2.4374,2.4374,2.4349,24808000,0.10%,87935944,27606674944,60467.02,91847873
2013-10-31,2.4374,2.4374,2.4374,2.4374,21742000,0.00%,66193944,27606674944,52993.95,0
2013-11-01,2.4374,2.4374,2.4374,2.4374,17542000,0.00%,48651944,27606674944,42756.87,0
2013-11-04,2.4374,2.4374,2.4374,2.4374,24346000,0.00%,24305944,27606674944,59340.94,0
2013-11-05,2.4374,2.4398,2.4398,2.4374,32535999,0.10%,83239170,27698144170,79381.33,91469226
2013-11-06,2.4398,2.4398,2.4398,2.4398,16099999,0.00%,67139170,27698144170,39280.78,0
2013-11-07,2.4398,2.4398,2.4398,2.4398,20538000,0.00%,46601170,27698144170,50108.61,0
2013-11-08,2.4398,2.4398,2.4398,2.4398,32325999,0.00%,14275170,27698144170,78868.97,0
2013-11-11,2.4398,2.4422,2.4422,2.4398,27762000,0.10%,77713897,27789344897,67800.36,91200726
2013-11-12,2.4422,2.4422,2.4422,2.4422,29330000,0.00%,48383897,27789344897,71629.73,0
2013-11-13,2.4422,2.4447,2.4447,2.4422,50904000,0.10%,89365873,27881230873,124445.01,91885975
2013-11-14,2.4447,2.4447,2.4447,2.4447,68810000,0.00%,20555873,27881230873,168219.81,0
2013-11-15,2.4447,2.4471,2.4471,2.4447,33543999,0.10%,79540404,27973759404,82085.52,92528530
2013-11-18,2.4471,2.4471,2.4471,2.4471,47726000,0.00%,31814404,27973759404,116790.29,0
2013-11-19,2.4471,2.4471,2.4471,2.4471,27748000,0.00%,4066404,27973759404,67902.13,0
2013-11-20,2.4471,2.4496,2.4496,2.4471,29371999,0.10%,67882485,28066947485,71949.65,93188081
2013-11-21,2.4496,2.4496,2.4496,2.4496,21518000,0.00%,46364485,28066947485,52710.49,0
2013-11-22,2.4496,2.4496,2.4496,2.4496,18900000,0.00%,27464485,28066947485,46297.44,0
2013-11-25,2.4496,2.452,2.452,2.4496,44842000,0.10%,76272171,28160597171,109952.58,93649686
2013-11-26,2.452,2.452,2.452,2.452,25970000,0.00%,50302171,28160597171,63678.44,0
2013-11-27,2.452,2.452,2.452,2.452,36652000,0.00%,13650171,28160597171,89870.7,0
2013-11-28,2.452,2.4545,2.4545,2.452,31989999,0.10%,75905132,28254842132,78519.45,94244960
2013-11-29,2.4545,2.4545,2.4545,2.4545,20636000,0.00%,55269132,28254842132,50651.06,0
2013-12-02,2.4545,2.4545,2.4545,2.4545,19824000,0.00%,35445132,28254842132,48658.01,0
2013-12-03,2.4545,2.4545,2.4545,2.4545,22526000,0.00%,12919132,28254842132,55290.07,0
2013-12-04,2.4545,2.4569,2.4569,2.4545,24570000,0.10%,82922843,28349415843,60366.03,94573711
2013-12-05,2.4569,2.4569,2.4569,2.4569,24710000,0.00%,58212843,28349415843,60710.0,0
2013-12-06,2.4569,2.4569,2.4569,2.4569,37590000,0.00%,20622843,28349415843,92354.87,0
2013-12-09,2.4569,2.4594,2.4594,2.4569,26096000,0.10%,89544224,28444433224,64180.5,95017381
2013-12-10,2.4594,2.4594,2.4594,2.4594,16729999,0.00%,72814224,28444433224,41145.76,0
2013-12-11,2.4594,2.4594,2.4594,2.4594,38066000,0.00%,34748224,28444433224,93619.52,0
2013-12-12,2.4594,2.4594,2.4594,2.4594,22735999,0.00%,12012224,28444433224,55916.92,0
2013-12-13,2.4594,2.4618,2.4618,2.4594,24010000,0.10%,83367201,28539798201,59107.82,95364976
2013-12-16,2.4618,2.4618,2.4618,2.4618,19292000,0.00%,64075201,28539798201,47493.05,0
2013-12-17,2.4618,2.4618,2.4618,2.4618,22022000,0.00%,42053201,28539798201,54213.76,0
2013-12-18,2.4618,2.4618,2.4618,2.4618,20734000,0.00%,21319201,28539798201,51042.96,0
2013-12-19,2.4618,2.4643,2.4643,2.4618,22106000,0.10%,94844145,28635429145,54475.82,95630943
2013-12-20,2.4643,2.4643,2.4643,2.4643,31247999,0.00%,63596145,28635429145,77004.45,0
2013-12-23,2.4643,2.4643,2.4643,2.4643,20566000,0.00%,43030145,28635429145,50680.79,0
2013-12-24,2.4643,2.4643,2.4643,2.4643,16015999,0.00%,27014145,28635429145,39468.23,0
2013-12-27,2.4643,2.4643,2.4643,2.4643,24556000,0.00%,2458145,28635429145,60513.35,0
2013-12-30,2.4643,2.4668,2.4668,2.4643,27160000,0.10%,71494463,28731625463,66998.29,96196317
2013-12-31,2.4668,2.4668,2.4668,2.4668,20748000,0.00%,50746463,28731625463,51181.17,0
2014-01-02,2.4668,2.4668,2.4668,2.4668,24150000,0.00%,26596463,28731625463,59573.22,0
2014-01-03,2.4668,2.4692,2.4692,2.4668,27900000,0.10%,95352589,28828281589,68890.68,96656126
2014-01-06,2.4692,2.4692,2.4692,2.4692,30570000,0.00%,64782589,28828281589,75483.44,0
2014-01-07,2.4692,2.4692,2.4692,2.4692,22530000,0.00%,42252589,28828281589,55631.08,0
2014-01-08,2.4692,2.4692,2.4692,2.4692,28305000,0.00%,13947589,28828281589,69890.71,0
2014-01-09,2.4692,2.4717,2.4717,2.4692,33720000,0.10%,77234960,28925288960,83345.72,97007370
2014-01-10,2.4717,2.4717,2.4717,2.4717,27645000,0.00%,49589960,28925288960,68330.15,0
